method,run,generation,best
GP_plain,1,63,0.012778982247537714
GP_plain,2,0,1.4665530090619188
GP_plain,2,1,0.8552154760143373
GP_plain,2,2,0.8552154760143373
GP_plain,2,3,0.8552154760143373
GP_plain,2,4,0.8552154760143373
GP_plain,2,5,0.7560419159504714
GP_plain,2,6,0.7493313724262258
GP_plain,2,7,0.7493313724262258
GP_plain,2,8,0.6914538488530475
GP_plain,2,9,0.6213049001640404
GP_plain,2,10,0.6213049001640404
GP_plain,2,11,0.6213049001640404
GP_plain,2,12,0.6213049001640404
GP_plain,2,13,0.48805514899942476
GP_plain,2,14,0.290894732440451
GP_plain,2,15,0.290894732440451
GP_plain,2,16,0.290894732440451
GP_plain,2,17,0.2695911746752956
GP_plain,2,18,0.2695911746752956
GP_plain,2,19,0.2695911746752956
GP_plain,2,20,0.2695911746752956
GP_plain,2,21,0.2695911746752956
GP_plain,2,22,0.23503344367089818
GP_plain,2,23,0.23503344367089818
GP_plain,2,24,0.19650825651436232
GP_plain,2,25,0.19650825651436232
GP_plain,2,26,0.057336577968517516
GP_plain,2,27,0.057336577968517516
GP_plain,2,28,0.05367326319241994
GP_plain,2,29,0.05367326319241994
GP_plain,2,30,0.05367326319241994
GP_plain,2,31,0.05367326319241994
GP_plain,2,32,0.05367326319241994
GP_plain,2,33,0.05367326319241994
GP_plain,2,34,0.05367326319241994
GP_plain,2,35,0.05367326319241994
GP_plain,2,36,0.05367326319241994
GP_plain,2,37,0.05367326319241994
GP_plain,2,38,0.05367326319241994
GP_plain,2,39,0.05367326319241994
GP_plain,2,40,0.05367326319241994
GP_plain,2,41,0.05367326319241994
GP_plain,2,42,0.05367326319241994
GP_plain,2,43,0.05367326319241994
GP_plain,2,44,0.05367326319241994
GP_plain,2,45,0.05367326319241994
GP_plain,2,46,0.05367326319241994
GP_plain,2,47,0.05367326319241994
GP_plain,2,48,0.05367326319241994
GP_plain,2,49,0.05367326319241994
GP_plain,2,50,0.05367326319241994
GP_plain,2,51,0.05367326319241994
GP_plain,2,52,0.05367326319241994
GP_plain,2,53,0.05367326319241994
GP_plain,2,54,0.05367326319241994
GP_plain,2,55,0.05367326319241994
GP_plain,2,56,0.05367326319241994
GP_plain,2,57,0.05367326319241994
GP_plain,2,58,0.05367326319241994
GP_plain,2,59,0.05367326319241994
GP_plain,2,60,0.05367326319241994
GP_plain,2,61,0.05367326319241994
GP_plain,2,62,0.05367326319241994
GP_plain,2,63,0.05367326319241994
GP_plain,3,0,0.5305972611971347
GP_plain,3,1,0.5305972611971347
GP_plain,3,2,0.5305972611971347
GP_plain,3,3,0.5305972611971347
GP_plain,3,4,0.5305972611971347
GP_plain,3,5,0.5305972611971347
GP_plain,3,6,0.5204038484703325
GP_plain,3,7,0.5204038484703325
GP_plain,3,8,0.5204038484703325
GP_plain,3,9,0.5204038484703325
GP_plain,3,10,0.3746876282316453
GP_plain,3,11,0.3746876282316453
GP_plain,3,12,0.3746876282316453
GP_plain,3,13,0.3746876282316453
GP_plain,3,14,0.3746876282316453
GP_plain,3,15,0.35424437650525886
GP_plain,3,16,0.3322784938881323
GP_plain,3,17,0.3316477529320381
GP_plain,3,18,0.3316477529320381
GP_plain,3,19,0.3316477529320381
GP_plain,3,20,0.3316477529320381
GP_plain,3,21,0.3316477529320381
GP_plain,3,22,0.3316477529320381
GP_plain,3,23,0.3316477529320381
GP_plain,3,24,0.3316477529320381
GP_plain,3,25,0.3316477529320381
