method,run,generation,best
GP_plain,12,37,5.90625
GP_plain,12,38,6.46875
GP_plain,12,39,7.140625
GP_plain,12,40,7.65625
GP_plain,12,41,8.515625
GP_plain,12,42,8.015625
GP_plain,12,43,8.015625
GP_plain,12,44,8.03125
GP_plain,12,45,8.0
GP_plain,12,46,7.71875
GP_plain,12,47,7.1875
GP_plain,12,48,7.0
GP_plain,12,49,7.0
GP_plain,12,50,7.0
GP_plain,12,51,7.0
GP_plain,12,52,7.0
GP_plain,12,53,7.0
GP_plain,12,54,7.0
GP_plain,12,55,7.0
GP_plain,12,56,7.0
GP_plain,12,57,7.0
GP_plain,12,58,7.0
GP_plain,12,59,7.0
GP_plain,12,60,7.0
GP_plain,12,61,7.03125
GP_plain,12,62,7.03125
GP_plain,12,63,7.03125
GP_plain,13,0,6.046875
GP_plain,13,1,7.390625
GP_plain,13,2,6.59375
GP_plain,13,3,6.984375
GP_plain,13,4,5.71875
GP_plain,13,5,4.25
GP_plain,13,6,4.75
GP_plain,13,7,5.90625
GP_plain,13,8,9.515625
GP_plain,13,9,13.609375
GP_plain,13,10,16.921875
GP_plain,13,11,16.875
GP_plain,13,12,16.796875
GP_plain,13,13,16.53125
GP_plain,13,14,16.09375
GP_plain,13,15,16.109375
GP_plain,13,16,16.21875
GP_plain,13,17,16.421875
GP_plain,13,18,16.265625
GP_plain,13,19,16.0
GP_plain,13,20,16.0
GP_plain,13,21,16.0
GP_plain,13,22,16.0
GP_plain,13,23,16.0
GP_plain,13,24,16.0
GP_plain,13,25,16.0
GP_plain,13,26,16.0
GP_plain,13,27,16.0
GP_plain,13,28,16.0
GP_plain,13,29,16.0
GP_plain,13,30,15.921875
GP_plain,13,31,16.0
GP_plain,13,32,16.390625
GP_plain,13,33,17.296875
GP_plain,13,34,19.046875
GP_plain,13,35,21.09375
GP_plain,13,36,21.1875
GP_plain,13,37,21.4375
GP_plain,13,38,21.84375
GP_plain,13,39,22.5
GP_plain,13,40,23.0
GP_plain,13,41,22.9375
GP_plain,13,42,22.75
GP_plain,13,43,22.71875
GP_plain,13,44,22.71875
GP_plain,13,45,22.625
GP_plain,13,46,22.09375
GP_plain,13,47,21.34375
GP_plain,13,48,21.0
GP_plain,13,49,20.984375
GP_plain,13,50,20.921875
GP_plain,13,51,20.890625
GP_plain,13,52,20.75
GP_plain,13,53,20.59375
GP_plain,13,54,20.421875
GP_plain,13,55,20.390625
GP_plain,13,56,20.71875
GP_plain,13,57,21.0
GP_plain,13,58,21.0
GP_plain,13,59,21.0
GP_plain,13,60,21.0
GP_plain,13,61,21.0
GP_plain,13,62,21.0
GP_plain,13,63,21.0
GP_plain,14,0,7.734375
GP_plain,14,1,9.109375
GP_plain,14,2,8.5
GP_plain,14,3,9.46875
GP_plain,14,4,12.546875
GP_plain,14,5,15.046875
GP_plain,14,6,14.328125
GP_plain,14,7,23.78125
GP_plain,14,8,27.625
GP_plain,14,9,27.65625
GP_plain,14,10,27.390625
GP_plain,14,11,26.375
GP_plain,14,12,25.78125
GP_plain,14,13,25.15625
GP_plain,14,14,27.328125
GP_plain,14,15,28.75
GP_plain,14,16,28.703125
GP_plain,14,17,27.140625
GP_plain,14,18,25.421875
GP_plain,14,19,27.09375
GP_plain,14,20,27.28125
GP_plain,14,21,26.234375
GP_plain,14,22,25.25
GP_plain,14,23,25.296875
GP_plain,14,24,25.484375
GP_plain,14,25,26.25
GP_plain,14,26,26.75
GP_plain,14,27,26.75
GP_plain,14,28,26.75
GP_plain,14,29,26.75
GP_plain,14,30,26.75
GP_plain,14,31,26.75
GP_plain,14,32,26.75
GP_plain,14,33,26.75
GP_plain,14,34,26.75
GP_plain,14,35,26.75
GP_plain,14,36,26.75
GP_plain,14,37,26.75
GP_plain,14,38,26.75
GP_plain,14,39,26.75
GP_plain,14,40,26.75
GP_plain,14,41,26.75
GP_plain,14,42,26.75
GP_plain,14,43,26.75
GP_plain,14,44,26.84375
GP_plain,14,45,27.125
GP_plain,14,46,27.578125
GP_plain,14,47,28.375
GP_plain,14,48,30.15625
GP_plain,14,49,32.234375
GP_plain,14,50,32.375
GP_plain,14,51,31.3125
GP_plain,14,52,29.265625
GP_plain,14,53,26.3125
GP_plain,14,54,21.015625
GP_plain,14,55,20.875
GP_plain,14,56,20.4375
GP_plain,14,57,20.0
